Time (s) Run #1,"x-Position, Object #1 (m) Run #1","y-Position, Object #1 (m) Run #1","x-Velocity, Object #1 (m/s) Run #1","y-Velocity, Object #1 (m/s) Run #1","x-Acceleration, Object #1 (m/s²) Run #1","y-Acceleration, Object #1 (m/s²) Run #1",Time (s) Run #2,"Angle, 004-000 (rad) Run #2","Angular Velocity, 004-000 (rad/s) Run #2","Angular Acceleration, 004-000 (rad/s²) Run #2","Position, 004-000 (m) Run #2","Velocity, 004-000 (m/s) Run #2","Acceleration, 004-000 (m/s²) Run #2","Angle, 670-231 (rad) Run #2","Angular Velocity, 670-231 (rad/s) Run #2","Angular Acceleration, 670-231 (rad/s²) Run #2","Position, 670-231 (m) Run #2","Velocity, 670-231 (m/s) Run #2","Acceleration, 670-231 (m/s²) Run #2"
,,,,,,,31.45,5.071,0.325,2.583,0.121,0.008,0.062,-0.013,-0.251,1.606,-3.00E-04,-0.006,0.038
,,,,,,,31.5,5.093,0.45,1.955,0.1216,0.011,0.047,-0.022,-0.063,3.177,-5.25E-04,-0.001,0.076
,,,,,,,31.55,5.118,0.524,1.152,0.1222,0.012,0.027,-0.019,0.136,2.723,-4.50E-04,0.003,0.065
,,,,,,,31.6,5.146,0.555,0.559,0.1228,0.013,0.013,-0.006,0.262,0.838,-1.50E-04,0.006,0.02
,,,,,,,31.65,5.174,0.565,0.314,0.1235,0.013,0.007,0.013,0.241,-1.292,3.00E-04,0.006,-0.031
,,,,,,,31.7,5.202,0.576,0.349,0.1242,0.014,0.008,0.025,0.084,-2.304,6.00E-04,0.002,-0.055
,,,,,,,31.75,5.231,0.597,0.489,0.1249,0.014,0.012,0.022,-0.073,-1.641,5.25E-04,-0.002,-0.039
,,,,,,,31.8,5.262,0.628,0.489,0.1256,0.015,0.012,0.009,-0.115,-0.105,2.25E-04,-0.003,-0.002
,,,,,,,31.85,5.294,0.66,0.209,0.1264,0.016,0.005,0.006,-0.052,0.942,1.50E-04,-0.001,0.022
,,,,,,,31.9,5.328,0.66,-0.873,0.1272,0.016,-0.021,0.006,0.031,0.942,1.50E-04,7.50E-04,0.022
,,,,,,,31.95,5.363,0.628,-3.072,0.128,0.015,-0.073,0.009,0.063,0.279,2.25E-04,0.001,0.007
,,,,,,,32,5.391,0.398,-5.515,0.1287,0.009,-0.132,0.016,0.052,-0.384,3.75E-04,0.001,-0.009
,,,,,,,32.05,5.419,8.88E-15,-6.458,0.1294,0,-0.154,0.016,0.01,-0.628,3.75E-04,2.50E-04,-0.015
,,,,,,,32.1,5.391,-0.367,-4.922,0.1287,-0.009,-0.117,0.016,-0.031,-0.454,3.75E-04,-7.50E-04,-0.011
,,,,,,,32.15,5.363,-0.545,-2.269,0.128,-0.013,-0.054,0.013,-0.042,-0.07,3.00E-04,-1.00E-03,-0.002
,,,,,,,32.2,5.338,-0.534,-0.314,0.1274,-0.013,-0.007,0.009,-0.031,0.209,2.25E-04,-7.50E-04,0.005
,,,,,,,32.25,5.309,-0.513,0.419,0.1267,-0.012,0.01,0.009,-0.01,0.244,2.25E-04,-2.50E-04,0.006
,,,,,,,32.3,5.284,-0.492,0.454,0.1261,-0.012,0.011,0.009,0,0.14,2.25E-04,0,0.003
,,,,,,,32.35,5.262,-0.461,0.349,0.1256,-0.011,0.008,0.009,0,0.035,2.25E-04,0,8.33E-04
,,,,,,,32.4,5.237,-0.45,0.175,0.125,-0.011,0.004,0.009,0,0,2.25E-04,0,0
,,,,,,,32.45,5.218,-0.45,-1.11E-15,0.1246,-0.011,-5.03E-16,0.009,0,0,2.25E-04,0,0
,,,,,,,32.5,5.193,-0.45,-0.035,0.124,-0.011,-8.33E-04,0.009,0,0,2.25E-04,0,0
,,,,,,,32.55,5.171,-0.461,0.07,0.1234,-0.011,0.002,0.009,0,0,2.25E-04,0,0
,,,,,,,32.6,5.149,-0.45,0.279,0.1229,-0.011,0.007,0.009,0,0,2.25E-04,0,0
,,,,,,,32.65,5.124,-0.429,0.489,0.1223,-0.01,0.012,0.009,0,0,2.25E-04,0,0
,,,,,,,32.7,5.105,-0.398,0.559,0.1219,-0.009,0.013,0.009,0,0,2.25E-04,0,0
,,,,,,,32.75,5.086,-0.367,0.559,0.1214,-0.009,0.013,0.009,0,0,2.25E-04,0,0
,,,,,,,32.8,5.067,-0.346,0.628,0.121,-0.008,0.015,0.009,0,0,2.25E-04,0,0
,,,,,,,32.85,5.052,-0.314,0.803,0.1206,-0.007,0.019,0.009,0,-0.035,2.25E-04,0,-8.33E-04
,,,,,,,32.9,5.036,-0.262,0.942,0.1202,-0.006,0.022,0.009,0,-0.105,2.25E-04,0,-0.002
,,,,,,,32.95,5.023,-0.209,0.908,0.1199,-0.005,0.022,0.009,-0.01,-0.14,2.25E-04,-2.50E-04,-0.003
,,,,,,,33,5.017,-0.168,0.803,0.1198,-0.004,0.019,0.009,-0.021,-0.07,2.25E-04,-5.00E-04,-0.002
,,,,,,,33.05,5.008,-0.136,0.803,0.1195,-0.003,0.019,0.006,-0.021,0.07,1.50E-04,-5.00E-04,0.002
,,,,,,,33.1,5.001,-0.094,0.838,0.1194,-0.002,0.02,0.006,-0.01,0.105,1.50E-04,-2.50E-04,0.002
,,,,,,,33.15,4.998,-0.042,0.803,0.1193,-1.00E-03,0.019,0.006,0,1.21E-15,1.50E-04,0,3.09E-17
,,,,,,,33.2,4.998,-0.01,0.698,0.1193,-2.50E-04,0.017,0.006,-0.01,-0.105,1.50E-04,-2.50E-04,-0.002
,,,,,,,33.25,4.998,0.021,0.628,0.1193,5.00E-04,0.015,0.006,-0.021,-0.105,1.50E-04,-5.00E-04,-0.002
,,,,,,,33.3,4.998,0.052,0.628,0.1193,0.001,0.015,0.003,-0.021,-0.035,7.50E-05,-5.00E-04,-8.33E-04
,,,,,,,33.35,5.005,0.084,0.628,0.1195,0.002,0.015,0.003,-0.021,-2.46E-15,7.50E-05,-5.00E-04,-6.07E-17
,,,,,,,33.4,5.008,0.115,0.663,0.1195,0.003,0.016,0.003,-0.021,-3.47E-17,7.50E-05,-5.00E-04,-1.08E-18
,,,,,,,33.45,5.014,0.147,0.698,0.1197,0.003,0.017,3.03E-16,-0.021,-3.47E-17,7.23E-18,-5.00E-04,2.17E-18
,,,,,,,33.5,5.023,0.188,0.698,0.1199,0.004,0.017,3.03E-16,-0.021,0,7.23E-18,-5.00E-04,2.17E-18
,,,,,,,33.55,5.033,0.22,0.663,0.1201,0.005,0.016,3.03E-16,-0.021,-2.46E-15,7.23E-18,-5.00E-04,-6.07E-17
,,,,,,,33.6,5.045,0.251,0.593,0.1204,0.006,0.014,-0.003,-0.021,3.47E-17,-7.50E-05,-5.00E-04,-2.17E-18
,,,,,,,33.65,5.058,0.283,0.454,0.1207,0.007,0.011,-0.003,-0.021,-0.035,-7.50E-05,-5.00E-04,-8.33E-04
,,,,,,,33.7,5.074,0.304,0.244,0.1211,0.007,0.006,-0.003,-0.021,-0.07,-7.50E-05,-5.00E-04,-0.002
,,,,,,,33.75,5.089,0.304,0.07,0.1215,0.007,0.002,-0.006,-0.031,-0.035,-1.50E-04,-7.50E-04,-8.33E-04
,,,,,,,33.8,5.105,0.304,1.31E-13,0.1219,0.007,3.57E-15,-0.006,-0.031,0.07,-1.50E-04,-7.50E-04,0.002
,,,,,,,33.85,5.118,0.304,-0.035,0.1222,0.007,-8.33E-04,-0.009,-0.021,0.175,-2.25E-04,-5.00E-04,0.004
,,,,,,,33.9,5.137,0.304,-0.14,0.1226,0.007,-0.003,-0.009,-0.01,0.209,-2.25E-04,-2.50E-04,0.005
,,,,,,,33.95,5.149,0.293,-0.244,0.1229,0.007,-0.006,-0.009,0,0.244,-2.25E-04,0,0.006
,,,,,,,34,5.165,0.272,-0.279,0.1233,0.006,-0.007,-0.009,0.01,0.279,-2.25E-04,2.50E-04,0.007
,,,,,,,34.05,5.177,0.262,-0.244,0.1236,0.006,-0.006,-0.009,0.031,0.209,-2.25E-04,7.50E-04,0.005
,,,,,,,34.1,5.19,0.251,-0.209,0.1239,0.006,-0.005,-0.006,0.042,1.04E-16,-1.50E-04,1.00E-03,1.08E-18
,,,,,,,34.15,5.202,0.241,-0.209,0.1242,0.006,-0.005,-0.003,0.031,-0.209,-7.50E-05,7.50E-04,-0.005
,,,,,,,34.2,5.215,0.23,-0.209,0.1245,0.005,-0.005,-0.003,0.01,-0.244,-7.50E-05,2.50E-04,-0.006
,,,,,,,34.25,5.224,0.22,-0.209,0.1247,0.005,-0.005,-0.003,0,-0.14,-7.50E-05,0,-0.003
,,,,,,,34.3,5.237,0.209,-0.209,0.125,0.005,-0.005,-0.003,0,-0.035,-7.50E-05,0,-8.33E-04
,,,,,,,34.35,5.246,0.199,-0.14,0.1252,0.005,-0.003,-0.003,0,0,-7.50E-05,0,0
,,,,,,,34.4,5.256,0.188,0.035,0.1255,0.004,8.33E-04,-0.003,0,0,-7.50E-05,0,0
,,,,,,,34.45,5.265,0.199,0.244,0.1257,0.005,0.006,-0.003,0,0,-7.50E-05,0,0
,,,,,,,34.5,5.275,0.22,0.349,0.1259,0.005,0.008,-0.003,0,0,-7.50E-05,0,0
,,,,,,,34.55,5.287,0.241,0.279,0.1262,0.006,0.007,-0.003,0,0,-7.50E-05,0,0
,,,,,,,34.6,5.3,0.251,0.175,0.1265,0.006,0.004,-0.003,0,0,-7.50E-05,0,0
,,,,,,,34.65,5.312,0.251,0.175,0.1268,0.006,0.004,-0.003,0,-0.035,-7.50E-05,0,-8.33E-04
,,,,,,,34.7,5.325,0.262,0.244,0.1271,0.006,0.006,-0.003,0,-0.105,-7.50E-05,0,-0.002
,,,,,,,34.75,5.338,0.283,0.244,0.1274,0.007,0.006,-0.003,-0.01,-0.14,-7.50E-05,-2.50E-04,-0.003
,,,,,,,34.8,5.353,0.293,0.14,0.1278,0.007,0.003,-0.003,-0.021,-0.105,-7.50E-05,-5.00E-04,-0.002
,,,,,,,34.85,5.369,0.293,-1.71,0.1282,0.007,-0.041,-0.006,-0.021,-0.035,-1.50E-04,-5.00E-04,-8.33E-04
,,,,,,,34.9,5.382,0.293,-5.585,0.1285,0.007,-0.133,-0.006,-0.021,2.50E-15,-1.50E-04,-5.00E-04,5.86E-17
,,,,,,,34.95,5.397,-0.23,-8.412,0.1288,-0.005,-0.201,-0.006,-0.021,0.035,-1.50E-04,-5.00E-04,8.33E-04
,,,,,,,35,5.413,-0.859,-6.353,0.1292,-0.02,-0.152,-0.009,-0.021,0.14,-2.25E-04,-5.00E-04,0.003
,,,,,,,35.05,5.268,-1.079,-0.035,0.1258,-0.026,-8.33E-04,-0.009,-0.01,0.244,-2.25E-04,-2.50E-04,0.006
,,,,,,,35.1,5.253,-0.764,4.259,0.1254,-0.018,0.102,-0.009,0.01,0.244,-2.25E-04,2.50E-04,0.006
,,,,,,,35.15,5.234,-0.335,4.049,0.1249,-0.008,0.097,-0.009,0.021,0.105,-2.25E-04,5.00E-04,0.002
,,,,,,,35.2,5.218,-0.325,1.676,0.1246,-0.008,0.04,-0.006,0.021,-0.07,-1.50E-04,5.00E-04,-0.002
,,,,,,,35.25,5.202,-0.304,0.244,0.1242,-0.007,0.006,-0.006,0.01,-0.14,-1.50E-04,2.50E-04,-0.003
,,,,,,,35.3,5.187,-0.293,0.14,0.1238,-0.007,0.003,-0.006,0,-0.105,-1.50E-04,0,-0.002
,,,,,,,35.35,5.174,-0.293,0.035,0.1235,-0.007,8.33E-04,-0.006,0,-0.035,-1.50E-04,0,-8.33E-04
,,,,,,,35.4,5.158,-0.293,0.035,0.1231,-0.007,8.33E-04,-0.006,0,0,-1.50E-04,0,0
,,,,,,,35.45,5.143,-0.293,0.07,0.1228,-0.007,0.002,-0.006,0,0,-1.50E-04,0,0
,,,,,,,35.5,5.13,-0.283,0.07,0.1225,-0.007,0.002,-0.006,0,0,-1.50E-04,0,0
,,,,,,,35.55,5.115,-0.283,0.07,0.1221,-0.007,0.002,-0.006,0,0,-1.50E-04,0,0
,,,,,,,35.6,5.102,-0.283,0.07,0.1218,-0.007,0.002,-0.006,0,0,-1.50E-04,0,0
,,,,,,,35.65,5.086,-0.272,0.07,0.1214,-0.006,0.002,-0.006,0,0,-1.50E-04,0,0
,,,,,,,35.7,5.074,-0.272,0.035,0.1211,-0.006,8.33E-04,-0.006,0,0,-1.50E-04,0,0
,,,,,,,35.75,5.061,-0.272,0.035,0.1208,-0.006,8.33E-04,-0.006,0,0,-1.50E-04,0,0
,,,,,,,35.8,5.045,-0.272,0.105,0.1204,-0.006,0.002,-0.006,0,0,-1.50E-04,0,0
,,,,,,,35.85,5.033,-0.262,0.14,0.1201,-0.006,0.003,-0.006,0,0,-1.50E-04,0,0
,,,,,,,35.9,5.02,-0.251,0.105,0.1198,-0.006,0.002,-0.006,0,0,-1.50E-04,0,0
,,,,,,,35.95,5.008,-0.251,0.035,0.1195,-0.006,8.33E-04,-0.006,0,0,-1.50E-04,0,0
,,,,,,,36,4.995,-0.251,-3.00E-14,0.1192,-0.006,-7.03E-16,-0.006,0,0,-1.50E-04,0,0
,,,,,,,36.05,4.983,-0.251,-0.035,0.1189,-0.006,-8.33E-04,-0.006,0,0,-1.50E-04,0,0
,,,,,,,36.1,4.97,-0.251,-0.105,0.1186,-0.006,-0.002,-0.006,0,0,-1.50E-04,0,0
,,,,,,,36.15,4.957,-0.262,-0.14,0.1183,-0.006,-0.003,-0.006,0,0,-1.50E-04,0,0
,,,,,,,36.2,4.945,-0.272,-0.07,0.118,-0.006,-0.002,-0.006,0,0.035,-1.50E-04,0,8.33E-04
,,,,,,,36.25,4.929,-0.272,0.07,0.1177,-0.006,0.002,-0.006,0,0.105,-1.50E-04,0,0.002
,,,,,,,36.3,4.917,-0.262,0.14,0.1174,-0.006,0.003,-0.006,0.01,0.14,-1.50E-04,2.50E-04,0.003
,,,,,,,36.35,4.904,-0.251,0.105,0.1171,-0.006,0.002,-0.006,0.021,0.07,-1.50E-04,5.00E-04,0.002
,,,,,,,36.4,4.891,-0.251,0.035,0.1168,-0.006,8.33E-04,-0.003,0.021,-0.07,-7.50E-05,5.00E-04,-0.002
,,,,,,,36.45,4.879,-0.251,0,0.1165,-0.006,0,-0.003,0.01,-0.14,-7.50E-05,2.50E-04,-0.003
,,,,,,,36.5,4.866,-0.251,-5.94E-14,0.1162,-0.006,0,-0.003,0,-0.105,-7.50E-05,0,-0.002
,,,,,,,36.55,4.854,-0.251,-3.00E-14,0.1159,-0.006,-7.03E-16,-0.003,0,-0.035,-7.50E-05,0,-8.33E-04
,,,,,,,36.6,4.841,-0.251,2.94E-14,0.1156,-0.006,-7.03E-16,-0.003,0,0,-7.50E-05,0,0
,,,,,,,36.65,4.829,-0.251,0,0.1153,-0.006,0,-0.003,0,0,-7.50E-05,0,0
,,,,,,,36.7,4.816,-0.251,-5.88E-14,0.115,-0.006,0,-0.003,0,0,-7.50E-05,0,0
,,,,,,,36.75,4.803,-0.251,0,0.1147,-0.006,0,-0.003,0,0,-7.50E-05,0,0
,,,,,,,36.8,4.791,-0.251,0.035,0.1144,-0.006,8.33E-04,-0.003,0,0,-7.50E-05,0,0
,,,,,,,36.85,4.778,-0.251,0.105,0.1141,-0.006,0.002,-0.003,0,0,-7.50E-05,0,0
,,,,,,,36.9,4.766,-0.241,0.14,0.1138,-0.006,0.003,-0.003,0,0,-7.50E-05,0,0
,,,,,,,36.95,4.753,-0.23,0.105,0.1135,-0.005,0.002,-0.003,0,0,-7.50E-05,0,0
,,,,,,,37,4.744,-0.23,0.035,0.1132,-0.005,8.33E-04,-0.003,0,0,-7.50E-05,0,0
,,,,,,,37.05,4.731,-0.23,0.035,0.1129,-0.005,8.33E-04,-0.003,0,0,-7.50E-05,0,0
,,,,,,,37.1,4.719,-0.23,0.07,0.1126,-0.005,0.002,-0.003,0,0,-7.50E-05,0,0
,,,,,,,37.15,4.709,-0.22,0.07,0.1124,-0.005,0.002,-0.003,0,0,-7.50E-05,0,0
,,,,,,,37.2,4.697,-0.22,0.035,0.1121,-0.005,8.33E-04,-0.003,0,0,-7.50E-05,0,0
,,,,,,,37.25,4.687,-0.22,-8.88E-14,0.1119,-0.005,9.11E-16,-0.003,0,0,-7.50E-05,0,0
,,,,,,,37.3,4.675,-0.22,0.035,0.1116,-0.005,8.33E-04,-0.003,0,0,-7.50E-05,0,0
,,,,,,,37.35,4.665,-0.22,0.07,0.1114,-0.005,0.002,-0.003,0,0,-7.50E-05,0,0
,,,,,,,37.4,4.653,-0.209,0.105,0.1111,-0.005,0.002,-0.003,0,0,-7.50E-05,0,0
,,,,,,,37.45,4.643,-0.209,0.105,0.1108,-0.005,0.002,-0.003,0,0,-7.50E-05,0,0
,,,,,,,37.5,4.634,-0.199,0.07,0.1106,-0.005,0.002,-0.003,0,0,-7.50E-05,0,0
,,,,,,,37.55,4.621,-0.199,0.035,0.1103,-0.005,8.33E-04,-0.003,0,0,-7.50E-05,0,0
,,,,,,,37.6,4.615,-0.199,-6.11E-15,0.1102,-0.005,1.02E-15,-0.003,0,0,-7.50E-05,0,0
,,,,,,,37.65,4.602,-0.199,0.07,0.1099,-0.005,0.002,-0.003,0,0,-7.50E-05,0,0
,,,,,,,37.7,4.593,-0.199,0.175,0.1096,-0.005,0.004,-0.003,0,0,-7.50E-05,0,0
,,,,,,,37.75,4.584,-0.178,0.244,0.1094,-0.004,0.006,-0.003,0,0,-7.50E-05,0,0
,,,,,,,37.8,4.574,-0.168,,0.1092,-0.004,,-0.003,0,,-7.50E-05,0,
,,,,,,,37.85,4.568,-0.157,,0.109,-0.004,,-0.003,0,,-7.50E-05,0,
,,,,,,,37.9,4.558,,,0.1088,,,-0.003,,,-7.50E-05,,
